VALOR;FAMILIA;AÑO;MES;Fecha_recepción;Unidad_negocio;Tp_doc;Número_documento;Tp_ord;Número_orden;Observaciones;2_n_artículo;Cost_Alm;Cantidad_recibida;UM;PROVEEDOR;Número_lote_serie;C_Emision;Lead_Time
10100704895; 4;2016; 4;04/04/2016;101;OV;18770;OP;36792;000200005341;10100704895;9,406548e+00;  4500;UN;2709244;040416;3,645436e+06;NA
10100704895; 3;2016; 4;22/04/2016;101;OV;19979;OP;36792;000200005423;10100704895;4,703274e+00;  9000;UN;2709244;220416;9,645436e+06;NA
10100704895; 9;2016; 5;06/05/2016;101;OV;20361;OP;36792;000200005479;10100704895;9,406548e+00;  4500;UN;2709244;060516;1,645436e+06;NA
10100704895; 5;2016; 6;02/06/2016;101;OV;21230;OP;36792;000200005569;10100704895;4,703274e+00;  9000;UN;2709244;310516;5,805436e+06;NA
10100704895; 9;2016; 6;16/06/2016;101;OV;22126;OP;36792;000200005637;10100704895;2,116473e+01;  2000;UN;2709244;16062016;7,565469e+05;NA
10100704895;10;2016; 6;16/06/2016;101;OV;22128;OP;36792;000200005335;10100704895;2,645592e+00; 16000;UN;2709244;16062016;5,165436e+06;NA
10100704895; 2;2016; 7;07/07/2016;101;OV;22644;OP;36792;000300005674;10100704895;1,410982e+01;  3000;UN;2709244;290616;4,845436e+06;NA
10100720137; 8;2016; 4;22/04/2016;101;OV;19964;OP;36792;000200005394;10100720137;8,465893e+00;  5000;UN;2709244;150416;2,045436e+06;NA
10100720137; 7;2016; 4;22/04/2016;101;OV;19979;OP;36792;000200005423;10100720137;8,465893e+00;  5000;UN;2709244;220416;2,331150e+06;NA
10100720137; 8;2016; 5;11/05/2016;101;OV;20490;OP;36792;000200005485;10100720137;5,024269e+00;  8425;UN;2709244;100516;3,415436e+06;NA
10100720137; 7;2016; 5;13/05/2016;101;OV;20560;OP;36792;000300005250;10100720137;6,512226e+00;  6500;UN;2709244;110316;3,016865e+06;NA
10100719974; 5;2016; 4;04/04/2016;101;OV;18770;OP;36792;000200005341;10100719974;2,116473e+01;  2000;UN;2709244;040416;1,325436e+06;NA
10100719974; 1;2016; 6;10/06/2016;101;OV;21937;OP;36792;000200005615;10100719974;8,465893e+00;  5000;UN;2709244;100616;1,604544e+07;NA
10100719974; 2;2016; 7;07/07/2016;101;OV;22644;OP;36792;000300005674;10100719974;1,410982e+01;  3000;UN;2709244;290616;4,845436e+06;NA
10100704871; 7;2016; 4;04/04/2016;101;OV;18770;OP;36792;000200005341;10100704871;9,406548e+00;  4500;UN;2709244;040416;2,102579e+06;NA
10100604624;10;2016; 4;18/04/2016;101;OV;19729;OP;36852;000100207383;10100604624;3,848133e+01;  1100;UN;2606295;2246395;3,974359e+05;NA
10100618077; 9;2016; 4;18/04/2016;101;OV;19729;OP;36852;000100207383;10100618077;1,108101e+01;  3820;UN;2606295;2246383;1,403658e+06;NA
10100614690; 6;2016; 4;18/04/2016;101;OV;19728;OP;36852;000100207420;10100614690;8,135588e+00;  5203;UN;2606295;2246385;2,820369e+06;NA
10100604711; 9;2016; 4;18/04/2016;101;OV;19729;OP;36852;000100207383;10100604711;7,682299e+00;  5510;UN;2606295;2246387;2,004547e+06;NA
10100614698; 5;2016; 4;22/04/2016;101;OV;19980;OP;36852;000100207596;10100614698;1,406295e+01;  3010;UN;2606295;2246389;1,971836e+06;NA
10100620400; 5;2016; 4;25/04/2016;101;OV;20050;OP;36852;000100207664;10100620400;1,099752e+01;  3849;UN;2606295;2246391;2,508796e+06;NA
10100620400; 7;2016; 4;25/04/2016;101;OV;20055;OP;36852;000100207630;10100620400;2,565422e+01;  1650;UN;2606295;230416;7,997219e+05;NA
10100604614; 6;2016; 4;18/04/2016;101;OV;19728;OP;36852;000100207420;10100604614;3,848133e+01;  1100;UN;2606295;2246393;6,321029e+05;NA
10100614686; 5;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100614686;3,993346e+01;  1060;UN;2606295;2248071;7,238359e+05;NA
10100619732; 7;2016; 4;21/04/2016;101;OV;19904;OP;36956;000100207540;10100619732;1,099467e+01;  3850;UN;2606295;2248073;1,805436e+06;NA
10100619732; 4;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100619732;1,282711e+01;  3300;UN;2606295;2248073;2,685436e+06;NA
10100604718; 9;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100604718;3,002090e+01;  1410;UN;2606295;2248075;5,467689e+05;NA
10100613992; 7;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100613992;2,704758e+01;  1565;UN;2606295;2248077;7,608649e+05;NA
10100604691; 1;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100604691;1,539253e+01;  2750;UN;2606295;2248079;8,845436e+06;NA
10100613861; 7;2016; 4;25/04/2016;101;OV;20052;OP;36956;000100207628;10100613861;2,614544e+01;  1619;UN;2606295;230416;7,855499e+05;NA
10100604681; 7;2016; 4;22/04/2016;101;OV;19960;OP;36956;000100207571;10100604681;3,848133e+01;  1100;UN;2606295;2248083;5,482929e+05;NA
10100613298; 6;2016; 4;22/04/2016;101;OV;19981;OP;36956;000100207599;10100613298;3,915769e+01;  1081;UN;2606295;210416;6,219689e+05;NA
10100617752;10;2016; 4;25/04/2016;101;OV;20051;OP;36956;000100207665;10100617752;2,565422e+01;  1650;UN;2606295;2248591;5,734359e+05;NA
10100604615; 9;2016; 4;25/04/2016;101;OV;20051;OP;36956;000100207665;10100604615;2,713427e+01;  1560;UN;2606295;2248595;6,001029e+05;NA
10100704890; 8;2016; 4;25/04/2016;101;OV;20053;OP;36956;000100207629;10100704890;1,410982e+01;  3000;UN;2606295;230416;1,245436e+06;NA
10101005758; 1;2016; 5;13/05/2016;101;OV;20567;OP;37000;000200012543;10101005758;9,389855e+00;  4508;UN;2707772;110516;1,447104e+07;NA
10100604603; 5;2016; 4;28/04/2016;101;OV;20160;OP;37044;000100207743;10100604603;3,848133e+01;  1100;UN;2606295;2249416;7,494359e+05;NA
10100616427; 8;2016; 5;04/05/2016;101;OV;20271;OP;37044;000100207890;10100616427;4,109657e+01;  1030;UN;2606295;2249420;4,574359e+05;NA
10100716428; 1;2016; 4;28/04/2016;101;OV;20160;OP;37044;000100207743;10100716428;3,848133e+01;  1100;UN;2606295;2249422;3,565436e+06;NA
10100620397; 4;2016; 5;04/05/2016;101;OV;20273;OP;37044;000100207848;10100620397;3,865705e+01;  1095;UN;2606295;300416;9,214359e+05;NA
10100604660; 8;2016; 5;10/05/2016;101;OV;20414;OP;37044;000100208080;10100604660;1,924942e+01;  2199;UN;2606295;2249813;9,250359e+05;NA
10100604716; 9;2016; 5;04/05/2016;101;OV;20272;OP;37044;000100207891;10100604716;2,565422e+01;  1650;UN;2606295;2249797;6,321029e+05;NA
10100618077; 6;2016; 5;04/05/2016;101;OV;20272;OP;37044;000100207891;10100618077;3,639679e+01;  1163;UN;2606295;2249799;6,657029e+05;NA
10100604729;11;2016; 5;04/05/2016;101;OV;20285;OP;37044;000100207919;10100604729;1,555087e+01;  2722;UN;2606295;030516;8,372909e+05;NA
10100604648; 7;2016; 5;04/05/2016;101;OV;20272;OP;37044;000100207891;10100604648;3,848133e+01;  1100;UN;2606295;2249803;5,482929e+05;NA
10100615638; 4;2016; 4;22/04/2016;101;OV;19982;OP;37081;000200204405;10100615638;1,924067e+01;  2200;UN;2606295;2224784;1,805436e+06;NA
10101005754; 8;2016; 7;22/07/2016;101;OV;23079;OP;37086;000300047269;10101005754;1,049838e+01;  4032;UN;2500262;120716;1,658236e+06;NA
10101005754; 7;2016; 8;22/08/2016;101;OV;23745;OP;37086;000300047472;10101005754;7,585926e+00;  5580;UN;2500262;120816;2,596293e+06;NA
10100616539; 7;2016; 4;25/04/2016;101;OV;20029;OP;37094;000100207598;10100616539;7,558833e+01;   560;UN;2606295;2248476;3,014359e+05;NA
10100613298; 3;2016; 4;25/04/2016;101;OV;20028;OP;37095;000100207597;10100613298;7,019812e+01;   603;UN;2606295;2243780;6,886359e+05;NA
10101005751; 5;2016; 6;24/06/2016;101;OV;22288;OP;37145;000100007191;10101005751;3,779417e+01;  1120;UN;2710824;150616;7,622359e+05;NA
10101005751; 8;2016; 7;15/07/2016;101;OV;22871;OP;37145;000200007158;10101005751;4,409319e+01;   960;UN;2710824;060616;4,294359e+05;NA
10101005751; 7;2016; 7;29/07/2016;101;OV;23223;OP;37145;000100007161;10101005751;2,204660e+01;  1920;UN;2710824;070616;9,231499e+05;NA
10101005749; 7;2016; 6;24/06/2016;101;OV;22286;OP;37145;000100007202;10101005749;2,204660e+01;  1920;UN;2710824;220616;9,231499e+05;NA
10101005749; 7;2016; 6;24/06/2016;101;OV;22289;OP;37145;000100007176;10101005749;3,002090e+01;  1410;UN;2710824;130616;6,900069e+05;NA
10101005749; 8;2016; 6;27/06/2016;101;OV;22355;OP;37145;000200007145;10101005749;1,959698e+01;  2160;UN;2710824;310516;9,094359e+05;NA
10101005749; 4;2016; 6;27/06/2016;101;OV;22356;OP;37145;000100007158;10101005749;1,959698e+01;  2160;UN;2710824;060616;1,773436e+06;NA
10101005749; 3;2016; 7;01/07/2016;101;OV;22485;OP;37145;000100007209;10101005749;1,959698e+01;  2160;UN;2710824;280616;2,349436e+06;NA
10101005749; 1;2016; 7;01/07/2016;101;OV;22486;OP;37145;000100007211;10101005749;1,959698e+01;  2160;UN;2710824;280616;6,957436e+06;NA
10101005749; 4;2016; 7;01/07/2016;101;OV;22487;OP;37145;000100007216;10101005749;4,149948e+01;  1020;UN;2710824;300616;8,614359e+05;NA
10101005749;10;2016; 8;18/08/2016;101;OV;23648;OP;37145;000100007271;10101005749;5,162130e+01;   820;UN;2710824;030816;3,078359e+05;NA
10101005749; 7;2016; 9;08/09/2016;101;OV;24387;OP;37145;000200007553;10101005749;6,134705e+01;   690;UN;2710824;080916;3,608649e+05;NA
10101005804; 9;2016; 9;08/09/2016;101;OV;24387;OP;37145;000200007553;10101005804;2,116473e+01;  2000;UN;2710824;080916;7,565469e+05;NA
10100604675; 6;2016; 4;28/04/2016;101;OV;20153;OP;37155;000100207705;10100604675;4,810167e+01;   880;UN;2606295;260416;5,147689e+05;NA
10100604817; 3;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100604817;3,848133e+01;  1100;UN;2606295;2251031;1,218769e+06;NA
10100604781; 8;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100604781;3,855143e+01;  1098;UN;2606295;2251043;4,846359e+05;NA
10100604798; 6;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100604798;4,232947e+01;  1000;UN;2606295;2251045;5,787689e+05;NA
10100604777; 4;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100604777;1,928450e+01;  2195;UN;2606295;2251033;1,801436e+06;NA
10100604854; 1;2016; 5;17/05/2016;101;OV;20692;OP;37182;000100208293;10100604854;1,209413e+02;   350;UN;2606295;2255848;1,165436e+06;NA
10100604854; 5;2016; 7;26/07/2016;101;OV;23112;OP;37182;000100208367;10100604854;2,174087e+01;  1947;UN;2606295;180516;1,291516e+06;NA
10100604709;11;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100604709;3,848133e+01;  1100;UN;2606295;2251035;3,654359e+05;NA
10100604697; 3;2016; 5;06/05/2016;101;OV;20326;OP;37182;000100207957;10100604697;3,956025e+01;  1070;UN;2606295;2251037;1,186769e+06;NA
10100613992; 5;2016; 5;04/05/2016;101;OV;20274;OP;37182;000100207892;10100613992;2,585795e+01;  1637;UN;2606295;2251039;1,093116e+06;NA
10100614477; 5;2016; 5;06/05/2016;101;OV;20325;OP;37182;000100207956;10100614477;3,879878e+01;  1091;UN;2606295;2251041;7,436759e+05;NA
10100604618; 5;2016; 5;10/05/2016;101;OV;20415;OP;37182;000100208079;10100604618;3,848133e+01;  1100;UN;2606295;2251411;7,494359e+05;NA
10100613861; 6;2016; 5;10/05/2016;101;OV;20415;OP;37182;000100208079;10100613861;2,612930e+01;  1620;UN;2606295;2251413;9,094359e+05;NA
10100704889; 1;2016; 5;13/05/2016;101;OV;20572;OP;37227;000100001831;10100704889;4,703274e-01; 90000;UN;2709180;120516;2,880454e+08;NA
10100704889; 8;2016; 5;16/05/2016;101;OV;20638;OP;37227;000100001832;10100704889;3,527456e-01;120000;UN;2709180;130516;4,804544e+07;NA
10100704873; 5;2016; 5;16/05/2016;101;OV;20638;OP;37227;000100001832;10100704873;1,410982e+00; 30000;UN;2709180;130516;1,924544e+07;NA
10100613812;10;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100613812;1,019987e+01;  4150;UN;2606295;2252848;1,373436e+06;NA
10100613812; 2;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100613812;8,551407e+00;  4950;UN;2606295;2252850;7,965436e+06;NA
10100613812; 5;2016; 5;17/05/2016;101;OV;20693;OP;37266;000100208295;10100613812;6,946089e+00;  6094;UN;2606295;2252858;3,945596e+06;NA
10100604605; 6;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100604605;7,696267e+00;  5500;UN;2606295;2252852;2,978769e+06;NA
10100604605; 4;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100604605;1,282711e+01;  3300;UN;2606295;2252852;2,685436e+06;NA
10100604676; 3;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100604676;1,282711e+01;  3300;UN;2606295;2252854;3,565436e+06;NA
10100604744;11;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100604744;1,985435e+01;  2132;UN;2606295;2252856;6,656539e+05;NA
10100619441; 6;2016; 5;17/05/2016;101;OV;20693;OP;37266;000100208295;10100619441;1,286610e+01;  3290;UN;2606295;2252856;1,800103e+06;NA
10100615640;11;2016; 5;30/05/2016;101;OV;21101;OP;37266;000100208499;10100615640;3,319958e+01;  1275;UN;2606295;270516;4,163449e+05;NA
10100615640; 2;2016; 6;09/06/2016;101;OV;21891;OP;37266;000100208919;10100615640;3,974598e+01;  1065;UN;2606295;2252860;1,749436e+06;NA
10100614692; 7;2016; 5;11/05/2016;101;OV;20488;OP;37266;000100208123;10100614692;6,613979e+00;  6400;UN;2606295;2252558;2,971150e+06;NA
10100604664; 8;2016; 5;24/05/2016;101;OV;20955;OP;37266;000100208445;10100604664;2,687585e+01;  1575;UN;2606295;2252862;6,754359e+05;NA
10100604716; 3;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100604716;9,620333e+00;  4400;UN;2606295;140516;4,738769e+06;NA
10100604727; 6;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100604727;1,951566e+01;  2169;UN;2606295;2252866;1,202236e+06;NA
10100604737; 5;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100604737;2,565422e+01;  1650;UN;2606295;2252868;1,101436e+06;NA
10100604669; 2;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100604669;2,604890e+01;  1625;UN;2606295;2252870;2,645436e+06;NA
10100620400; 9;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100620400;1,298450e+01;  3260;UN;2606295;2252872;1,204547e+06;NA
10100604656; 3;2016; 5;11/05/2016;101;OV;20489;OP;37266;000100208124;10100604656;7,720129e+00;  5483;UN;2606295;2252874;5,893969e+06;NA
10100604656; 9;2016; 5;17/05/2016;101;OV;20693;OP;37266;000100208295;10100604656;3,971242e+00; 10659;UN;2606295;2252876;3,835303e+06;NA
10100604638; 6;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100604638;1,166101e+01;  3630;UN;2606295;2252878;1,981436e+06;NA
10100604701; 9;2016; 5;17/05/2016;101;OV;20693;OP;37266;000100208295;10100604701;1,166101e+01;  3630;UN;2606295;2252880;1,336103e+06;NA
10100604754; 4;2016; 5;12/05/2016;101;OV;20536;OP;37266;000100208176;10100604754;4,232947e+01;  1000;UN;2606295;120516;8,454359e+05;NA
10100613819; 2;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100613819;1,172561e+01;  3610;UN;2606295;2252884;5,821436e+06;NA
10100604776; 6;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100604776;3,848133e+01;  1100;UN;2606295;2252886;6,321029e+05;NA
10100604687; 9;2016; 5;17/05/2016;101;OV;20693;OP;37266;000100208295;10100604687;2,565422e+01;  1650;UN;2606295;2252888;6,321029e+05;NA
10100613992; 6;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100613992;1,254206e+01;  3375;UN;2606295;2252890;1,845436e+06;NA
10100616073; 5;2016; 5;12/05/2016;101;OV;20536;OP;37266;000100208176;10100616073;2,565422e+01;  1650;UN;2606295;120516;1,101436e+06;NA
10100614690; 1;2016; 5;11/05/2016;101;OV;20489;OP;37266;000100208124;10100614690;1,539253e+01;  2750;UN;2606295;2252894;8,845436e+06;NA
10100618077;11;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100618077;7,897289e+00;  5360;UN;2606295;2252896;1,604709e+06;NA
10100619732; 4;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100619732;7,853333e+00;  5390;UN;2606295;2252898;4,357436e+06;NA
10100619443; 2;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100619443;3,848133e+01;  1100;UN;2606295;2252900;1,805436e+06;NA
10100620397; 7;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100620397;1,946182e+01;  2175;UN;2606295;2252902;1,039722e+06;NA
10100620398; 9;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100620398;2,608100e+01;  1623;UN;2606295;2252904;6,225029e+05;NA
10100604692; 6;2016; 5;24/05/2016;101;OV;20972;OP;37266;000300006711;10100604692;3,848133e+01;  1100;UN;2606295;240516;6,321029e+05;NA
10100613298; 9;2016; 5;12/05/2016;101;OV;20537;OP;37266;000100208178;10100613298;3,848133e+01;  1100;UN;2606295;2252908;4,365469e+05;NA
10100614699; 5;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100614699;2,566978e+01;  1649;UN;2606295;2252910;1,100796e+06;NA
10100704912;10;2016; 5;13/05/2016;101;OV;20565;OP;37266;000100208215;10100704912;2,015689e+01;  2100;UN;2606295;120516;7,174359e+05;NA
10100604715; 4;2016; 5;11/05/2016;101;OV;20489;OP;37266;000100208124;10100604715;3,848133e+01;  1100;UN;2606295;2252917;9,254359e+05;NA
10100604729; 6;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100604729;2,581065e+01;  1640;UN;2606295;2252919;9,201029e+05;NA
10100604808; 2;2016; 5;13/05/2016;101;OV;20564;OP;37266;000100208214;10100604808;3,848133e+01;  1100;UN;2606295;2252921;1,805436e+06;NA
10100604606; 4;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100604606;3,848133e+01;  1100;UN;2606295;2252923;9,254359e+05;NA
10100613817; 3;2016; 5;24/05/2016;101;OV;20955;OP;37266;000100208445;10100613817;3,848133e+01;  1100;UN;2606295;2252925;1,218769e+06;NA
10100613820; 5;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100613820;2,588958e+01;  1635;UN;2606295;2252945;1,091836e+06;NA
10100617752; 5;2016; 5;16/05/2016;101;OV;20636;OP;37266;000100208254;10100617752;3,848133e+01;  1100;UN;2606295;2252927;7,494359e+05;NA
10100618148; 8;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100618148;3,848133e+01;  1100;UN;2606295;2252929;4,854359e+05;NA
10100713299; 2;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100713299;1,410982e+00; 30000;UN;2606295;140516;4,804544e+07;NA
10100704885; 9;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100704885;6,317831e+00;  6700;UN;2606295;2252933;2,427658e+06;NA
10100718376;10;2016; 5;16/05/2016;101;OV;20637;OP;37266;000100208262;10100718376;4,070141e+01;  1040;UN;2606295;140516;3,782359e+05;NA
10100604603; 8;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100604603;3,901333e+01;  1085;UN;2606295;2252937;4,794359e+05;NA
10100604592; 4;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100604592;2,581065e+01;  1640;UN;2606295;120516;1,357436e+06;NA
10100604700; 2;2016; 5;12/05/2016;101;OV;20535;OP;37266;000100208177;10100604700;3,851635e+01;  1099;UN;2606295;2252941;1,803836e+06;NA
10100604778;11;2016; 5;24/05/2016;101;OV;20973;OP;37348;000300006710;10100604778;2,838618e+00; 14912;UN;2606295;240516;4,383472e+06;NA
10100604612; 6;2016; 5;20/05/2016;101;OV;20788;OP;37348;000100208294;10100604612;2,565422e+01;  1650;UN;2606295;2253296;9,254359e+05;NA
10100604667; 1;2016; 6;08/06/2016;101;OV;21882;OP;37414;001200002736;10100604667;9,044758e-01; 46800;UN;2707135;060616;1,498054e+08;NA
10100604667;10;2016; 6;21/06/2016;101;OV;22171;OP;37414;001200002780;10100604667;3,919395e+00; 10800;UN;2707135;180616;3,501436e+06;NA
10100604667;10;2016; 6;21/06/2016;101;OV;22179;OP;37414;001200002775;10100604667;2,939546e+00; 14400;UN;2707135;170616;4,653436e+06;NA
10100604667; 4;2016; 6;27/06/2016;101;OV;22352;OP;37414;001200002804;10100604667;9,044758e-01; 46800;UN;2707135;250616;3,748544e+07;NA
10100604667; 3;2016; 7;06/07/2016;101;OV;22609;OP;37414;001200002840;10100604667;2,007373e+00; 21087;UN;2707135;040716;2,253824e+07;NA
10100604667; 4;2016; 8;18/08/2016;101;OV;23640;OP;37414;001200003020;10100604667;3,359481e+00; 12600;UN;2707135;090816;1,012544e+07;NA
10100604667; 2;2016; 8;18/08/2016;101;OV;23641;OP;37414;001200003023;10100604667;9,044758e-01; 46800;UN;2707135;110816;7,492544e+07;NA
10100604667; 1;2016; 8;23/08/2016;101;OV;23781;OP;37414;001200003044;10100604667;1,383316e+00; 30600;UN;2707135;200816;9,796544e+07;NA
10100604667; 8;2016; 8;29/08/2016;101;OV;23952;OP;37414;001200003064;10100604667;2,351637e+00; 18000;UN;2707135;250816;7,245436e+06;NA
10100604667; 3;2016; 9;06/09/2016;101;OV;24255;OP;37414;001200003099;10100604667;1,029914e+01;  4110;UN;2707135;030916;4,429436e+06;NA
10100604715;10;2016; 5;30/05/2016;101;OV;21102;OP;37446;000100208557;10100604715;3,848133e+01;  1100;UN;2606295;2256022;3,974359e+05;NA
10100604691; 1;2016; 5;30/05/2016;101;OV;21102;OP;37446;000100208557;10100604691;1,099467e+01;  3850;UN;2606295;2256024;1,236544e+07;NA
10100704890;11;2016; 5;30/05/2016;101;OV;21102;OP;37446;000100208557;10100704890;2,015689e+01;  2100;UN;2606295;2256026;6,563449e+05;NA
10100619970;11;2016; 6;03/06/2016;101;OV;21241;OP;37446;000100208687;10100619970;3,848133e+01;  1100;UN;2606295;2256088;3,654359e+05;NA
10100604716; 1;2016; 6;03/06/2016;101;OV;21242;OP;37446;000100208756;10100604716;1,283878e+01;  3297;UN;2606295;2256495;1,059584e+07;NA
10100604716; 9;2016; 6;09/06/2016;101;OV;21888;OP;37446;000100208922;10100604716;1,544871e+01;  2740;UN;2606295;2258233;1,019658e+06;NA
10100604711; 4;2016; 6;03/06/2016;101;OV;21242;OP;37446;000100208756;10100604711;7,738477e+00;  5470;UN;2606295;2256497;4,421436e+06;NA
10100604711; 9;2016; 6;14/06/2016;101;OV;21982;OP;37446;000100209036;10100604711;1,284658e+01;  3295;UN;2606295;2258235;1,216992e+06;NA
10100620324;10;2016; 6;06/06/2016;101;OV;21279;OP;37446;000100208820;10100620324;1,924067e+01;  2200;UN;2606295;2256801;7,494359e+05;NA
10100621536; 3;2016; 6;24/06/2016;101;OV;22282;OP;37446;000100209325;10100621536;8,465893e+00;  5000;UN;2606295;2259482;5,378769e+06;NA
10100621536; 3;2016; 6;24/06/2016;101;OV;22283;OP;37446;000100209327;10100621536;2,129249e+01;  1988;UN;2606295;230616;2,165969e+06;NA
10100621536; 2;2016; 7;27/07/2016;101;OV;23154;OP;37446;000100210362;10100621536;3,447025e+01;  1228;UN;2606295;2260880;2,010236e+06;NA
10100604808; 1;2016; 6;03/06/2016;101;OV;21243;OP;37446;000100208688;10100604808;3,848133e+01;  1100;UN;2606295;2256499;3,565436e+06;NA
10100704889; 2;2016; 6;06/06/2016;101;OV;21281;OP;37532;000200001845;10100704889;1,763728e-01;240000;UN;2709180;030616;3,840454e+08;NA
